mean,std,kernel,cache_size,epsilon,C,gamma
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.5556,linear
-0.34429845560360917,0.4808744936873003,888.89,50,0.0001,0.5556,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.6667000000000001,linear
-0.3556728103281909,0.4575704876682968,888.89,50,0.0001,0.6667000000000001,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.7778,linear
-0.37736400503660816,0.4449297434649088,888.89,50,0.0001,0.7778,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,0.8889,linear
-0.36821088666825663,0.4339787272402491,888.89,50,0.0001,0.8889,rbf
-0.03933039625026576,0.040014863374549584,888.89,50,0.0001,1.0,linear
-0.3570874594973618,0.4287457047505235,888.89,50,0.0001,1.0,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.0001,linear
-0.0572941156950007,0.07135297214446115,1000.0,100,0.1,0.0001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.11120000000000001,linear
-0.07582566553233536,0.07050168883465972,1000.0,100,0.1,0.11120000000000001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.2223,linear
-0.09409914390045625,0.0821609651021158,1000.0,100,0.1,0.2223,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.33340000000000003,linear
-0.10635736509133427,0.09224297304326685,1000.0,100,0.1,0.33340000000000003,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.4445,linear
-0.11425936381303523,0.08822625843551674,1000.0,100,0.1,0.4445,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.5556,linear
-0.11091306579032578,0.07994165103702235,1000.0,100,0.1,0.5556,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.6667000000000001,linear
-0.10984800092237532,0.074201661605709,1000.0,100,0.1,0.6667000000000001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.7778,linear
-0.1084729215344725,0.06918257639640904,1000.0,100,0.1,0.7778,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,0.8889,linear
-0.1026252119775809,0.0667210143850177,1000.0,100,0.1,0.8889,rbf
-0.06091470263374586,0.07219686554384099,1000.0,100,0.1,1.0,linear
-0.1062633916527729,0.06376810161438821,1000.0,100,0.1,1.0,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.0001,linear
-0.04462070288901328,0.053230584676798344,1000.0,100,0.01,0.0001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.11120000000000001,linear
-0.044997111688756905,0.038501769015692466,1000.0,100,0.01,0.11120000000000001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.2223,linear
-0.14108992921391136,0.18665076725641566,1000.0,100,0.01,0.2223,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.33340000000000003,linear
-0.3389573020632256,0.534640822112628,1000.0,100,0.01,0.33340000000000003,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.4445,linear
-0.6153495246599581,1.0187673168057263,1000.0,100,0.01,0.4445,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.5556,linear
-0.6700199644727051,1.0864774166045066,1000.0,100,0.01,0.5556,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.6667000000000001,linear
-0.6257230333766477,0.9226024869095776,1000.0,100,0.01,0.6667000000000001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.7778,linear
-0.5671060930700842,0.8028297182219922,1000.0,100,0.01,0.7778,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,0.8889,linear
-0.49931415715792377,0.6849762270065234,1000.0,100,0.01,0.8889,rbf
-0.036434036523305915,0.03760217675190959,1000.0,100,0.01,1.0,linear
-0.4536375246314157,0.5900932265836066,1000.0,100,0.01,1.0,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.0001,linear
-0.045475406578187536,0.05485165982235865,1000.0,100,0.001,0.0001,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.11120000000000001,linear
-0.12510914697374473,0.17876486996168303,1000.0,100,0.001,0.11120000000000001,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.2223,linear
-0.38362525851492607,0.6665650893833763,1000.0,100,0.001,0.2223,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.33340000000000003,linear
-0.35177726217734917,0.5662965215820666,1000.0,100,0.001,0.33340000000000003,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.4445,linear
-0.3495563103927116,0.4970379453882825,1000.0,100,0.001,0.4445,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.5556,linear
-0.3684993964880955,0.5110576466121377,1000.0,100,0.001,0.5556,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.6667000000000001,linear
-0.38173127460437406,0.4819592946481917,1000.0,100,0.001,0.6667000000000001,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.7778,linear
-0.3843523268440605,0.453231177250411,1000.0,100,0.001,0.7778,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,0.8889,linear
-0.36282987327436306,0.42780910749572065,1000.0,100,0.001,0.8889,rbf
-0.04304275021312097,0.04410446642090987,1000.0,100,0.001,1.0,linear
-0.35592637845328434,0.42971233387794106,1000.0,100,0.001,1.0,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.0001,linear
-0.04553150234715998,0.054982484621141685,1000.0,100,0.002,0.0001,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.11120000000000001,linear
-0.10626249530897769,0.14223079397852062,1000.0,100,0.002,0.11120000000000001,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.2223,linear
-0.28535250467887374,0.47074911353968707,1000.0,100,0.002,0.2223,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.33340000000000003,linear
-0.30333205006788744,0.47027880298203134,1000.0,100,0.002,0.33340000000000003,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.4445,linear
-0.3755267665538571,0.5466260215578681,1000.0,100,0.002,0.4445,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.5556,linear
-0.3529031054371365,0.4810236344992017,1000.0,100,0.002,0.5556,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.6667000000000001,linear
-0.362717084151816,0.44611411504451093,1000.0,100,0.002,0.6667000000000001,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.7778,linear
-0.3620815465166442,0.4188177124679294,1000.0,100,0.002,0.7778,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,0.8889,linear
-0.3425800500313105,0.39556883651509656,1000.0,100,0.002,0.8889,rbf
-0.03493304492235959,0.036607824903476215,1000.0,100,0.002,1.0,linear
-0.3352499316490535,0.3886004021545131,1000.0,100,0.002,1.0,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.0001,linear
-0.04548814482771567,0.05485859875882744,1000.0,100,0.0001,0.0001,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.11120000000000001,linear
-0.1042317644069131,0.13779768102346207,1000.0,100,0.0001,0.11120000000000001,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.2223,linear
-0.3830257430631073,0.6659108848996271,1000.0,100,0.0001,0.2223,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.33340000000000003,linear
-0.3833233826689025,0.6287718868260976,1000.0,100,0.0001,0.33340000000000003,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.4445,linear
-0.3595877313146025,0.5149454884653747,1000.0,100,0.0001,0.4445,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.5556,linear
-0.35204213488581704,0.4807019899384679,1000.0,100,0.0001,0.5556,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.6667000000000001,linear
-0.375274306342365,0.47093273736203395,1000.0,100,0.0001,0.6667000000000001,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.7778,linear
-0.3874577341050383,0.4541937317104645,1000.0,100,0.0001,0.7778,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,0.8889,linear
-0.3771396717162748,0.4482726771544196,1000.0,100,0.0001,0.8889,rbf
-0.03929045158544716,0.03997990653522225,1000.0,100,0.0001,1.0,linear
-0.368038983359518,0.4455704683871953,1000.0,100,0.0001,1.0,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.0001,linear
-0.0572941156950007,0.07135297214446115,1000.0,200,0.1,0.0001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.11120000000000001,linear
-0.07582566553233536,0.07050168883465972,1000.0,200,0.1,0.11120000000000001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.2223,linear
-0.09409914390045625,0.0821609651021158,1000.0,200,0.1,0.2223,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.33340000000000003,linear
-0.10635736509133427,0.09224297304326685,1000.0,200,0.1,0.33340000000000003,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.4445,linear
-0.11425936381303523,0.08822625843551674,1000.0,200,0.1,0.4445,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.5556,linear
-0.11091306579032578,0.07994165103702235,1000.0,200,0.1,0.5556,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.6667000000000001,linear
-0.10984800092237532,0.074201661605709,1000.0,200,0.1,0.6667000000000001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.7778,linear
-0.1084729215344725,0.06918257639640904,1000.0,200,0.1,0.7778,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,0.8889,linear
-0.1026252119775809,0.0667210143850177,1000.0,200,0.1,0.8889,rbf
-0.06091470263374586,0.07219686554384099,1000.0,200,0.1,1.0,linear
-0.1062633916527729,0.06376810161438821,1000.0,200,0.1,1.0,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.0001,linear
-0.04462070288901328,0.053230584676798344,1000.0,200,0.01,0.0001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.11120000000000001,linear
-0.044997111688756905,0.038501769015692466,1000.0,200,0.01,0.11120000000000001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.2223,linear
-0.14108992921391136,0.18665076725641566,1000.0,200,0.01,0.2223,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.33340000000000003,linear
-0.3389573020632256,0.534640822112628,1000.0,200,0.01,0.33340000000000003,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.4445,linear
-0.6153495246599581,1.0187673168057263,1000.0,200,0.01,0.4445,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.5556,linear
-0.6700199644727051,1.0864774166045066,1000.0,200,0.01,0.5556,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.6667000000000001,linear
-0.6257230333766477,0.9226024869095776,1000.0,200,0.01,0.6667000000000001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.7778,linear
-0.5671060930700842,0.8028297182219922,1000.0,200,0.01,0.7778,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,0.8889,linear
-0.49931415715792377,0.6849762270065234,1000.0,200,0.01,0.8889,rbf
-0.036434036523305915,0.03760217675190959,1000.0,200,0.01,1.0,linear
-0.4536375246314157,0.5900932265836066,1000.0,200,0.01,1.0,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.0001,linear
-0.045475406578187536,0.05485165982235865,1000.0,200,0.001,0.0001,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.11120000000000001,linear
-0.12510914697374473,0.17876486996168303,1000.0,200,0.001,0.11120000000000001,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.2223,linear
-0.38362525851492607,0.6665650893833763,1000.0,200,0.001,0.2223,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.33340000000000003,linear
-0.35177726217734917,0.5662965215820666,1000.0,200,0.001,0.33340000000000003,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.4445,linear
-0.3495563103927116,0.4970379453882825,1000.0,200,0.001,0.4445,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.5556,linear
-0.3684993964880955,0.5110576466121377,1000.0,200,0.001,0.5556,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.6667000000000001,linear
-0.38173127460437406,0.4819592946481917,1000.0,200,0.001,0.6667000000000001,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.7778,linear
-0.3843523268440605,0.453231177250411,1000.0,200,0.001,0.7778,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,0.8889,linear
-0.36282987327436306,0.42780910749572065,1000.0,200,0.001,0.8889,rbf
-0.04304275021312097,0.04410446642090987,1000.0,200,0.001,1.0,linear
-0.35592637845328434,0.42971233387794106,1000.0,200,0.001,1.0,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.0001,linear
-0.04553150234715998,0.054982484621141685,1000.0,200,0.002,0.0001,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.11120000000000001,linear
-0.10626249530897769,0.14223079397852062,1000.0,200,0.002,0.11120000000000001,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.2223,linear
-0.28535250467887374,0.47074911353968707,1000.0,200,0.002,0.2223,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.33340000000000003,linear
-0.30333205006788744,0.47027880298203134,1000.0,200,0.002,0.33340000000000003,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.4445,linear
-0.3755267665538571,0.5466260215578681,1000.0,200,0.002,0.4445,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.5556,linear
-0.3529031054371365,0.4810236344992017,1000.0,200,0.002,0.5556,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.6667000000000001,linear
-0.362717084151816,0.44611411504451093,1000.0,200,0.002,0.6667000000000001,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.7778,linear
-0.3620815465166442,0.4188177124679294,1000.0,200,0.002,0.7778,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,0.8889,linear
-0.3425800500313105,0.39556883651509656,1000.0,200,0.002,0.8889,rbf
-0.03493304492235959,0.036607824903476215,1000.0,200,0.002,1.0,linear
-0.3352499316490535,0.3886004021545131,1000.0,200,0.002,1.0,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.0001,linear
-0.04548814482771567,0.05485859875882744,1000.0,200,0.0001,0.0001,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.11120000000000001,linear
-0.1042317644069131,0.13779768102346207,1000.0,200,0.0001,0.11120000000000001,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.2223,linear
-0.3830257430631073,0.6659108848996271,1000.0,200,0.0001,0.2223,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.33340000000000003,linear
-0.3833233826689025,0.6287718868260976,1000.0,200,0.0001,0.33340000000000003,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.4445,linear
-0.3595877313146025,0.5149454884653747,1000.0,200,0.0001,0.4445,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.5556,linear
-0.35204213488581704,0.4807019899384679,1000.0,200,0.0001,0.5556,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.6667000000000001,linear
-0.375274306342365,0.47093273736203395,1000.0,200,0.0001,0.6667000000000001,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.7778,linear
-0.3874577341050383,0.4541937317104645,1000.0,200,0.0001,0.7778,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,0.8889,linear
-0.3771396717162748,0.4482726771544196,1000.0,200,0.0001,0.8889,rbf
-0.03929045158544716,0.03997990653522225,1000.0,200,0.0001,1.0,linear
-0.368038983359518,0.4455704683871953,1000.0,200,0.0001,1.0,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.0001,linear
-0.0572941156950007,0.07135297214446115,1000.0,300,0.1,0.0001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.11120000000000001,linear
-0.07582566553233536,0.07050168883465972,1000.0,300,0.1,0.11120000000000001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.2223,linear
-0.09409914390045625,0.0821609651021158,1000.0,300,0.1,0.2223,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.33340000000000003,linear
-0.10635736509133427,0.09224297304326685,1000.0,300,0.1,0.33340000000000003,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.4445,linear
-0.11425936381303523,0.08822625843551674,1000.0,300,0.1,0.4445,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.5556,linear
-0.11091306579032578,0.07994165103702235,1000.0,300,0.1,0.5556,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.6667000000000001,linear
-0.10984800092237532,0.074201661605709,1000.0,300,0.1,0.6667000000000001,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.7778,linear
-0.1084729215344725,0.06918257639640904,1000.0,300,0.1,0.7778,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,0.8889,linear
-0.1026252119775809,0.0667210143850177,1000.0,300,0.1,0.8889,rbf
-0.06091470263374586,0.07219686554384099,1000.0,300,0.1,1.0,linear
-0.1062633916527729,0.06376810161438821,1000.0,300,0.1,1.0,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.0001,linear
-0.04462070288901328,0.053230584676798344,1000.0,300,0.01,0.0001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.11120000000000001,linear
-0.044997111688756905,0.038501769015692466,1000.0,300,0.01,0.11120000000000001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.2223,linear
-0.14108992921391136,0.18665076725641566,1000.0,300,0.01,0.2223,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.33340000000000003,linear
-0.3389573020632256,0.534640822112628,1000.0,300,0.01,0.33340000000000003,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.4445,linear
-0.6153495246599581,1.0187673168057263,1000.0,300,0.01,0.4445,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.5556,linear
-0.6700199644727051,1.0864774166045066,1000.0,300,0.01,0.5556,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.6667000000000001,linear
-0.6257230333766477,0.9226024869095776,1000.0,300,0.01,0.6667000000000001,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.7778,linear
-0.5671060930700842,0.8028297182219922,1000.0,300,0.01,0.7778,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,0.8889,linear
-0.49931415715792377,0.6849762270065234,1000.0,300,0.01,0.8889,rbf
-0.036434036523305915,0.03760217675190959,1000.0,300,0.01,1.0,linear
-0.4536375246314157,0.5900932265836066,1000.0,300,0.01,1.0,rbf
